"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","url_key","url_path","custom_design","page_layout","options_container","image_label","small_image_label","thumbnail_label","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","gift_message_available","banner","photo_side_one","photo_side_two","price","special_price","weight","msrp","status","is_recurring","visibility","tax_class_id","mgs_brand","mgs_lookbook","sabor","volume_comprimento","volume_altura","volume_largura","description","short_description","meta_keyword","custom_layout_update","aht_deal_qty","desc_second","nutritional_info","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","website","_media_image","_media_lable","_media_position","_media_is_disabled","fit_size","posting_days","frete_gratis","postmethods","recurring_profile"
"admin","base","Default","simple","11","Whey Protein Isolada Hidrolizada 1kg EVO- Napolitano","0","Whey Protein Isolada Hidrolizada 1kg EVO- Napolitano","ISO HIDRO WHEY EVO-Napolitano","WHEY ISOLADO EVO, é um alimento proteico produzido a partir das proteínas isoladas e parcialmente hidrolisadas do soro do leite não desnaturado, WPI. O seu processo de fabricação proporciona alta digestibilidade e rápida absorção pelo organismo.","/1/0/10_frente.jpg","/1/0/10_frente.jpg","/1/0/10_frente.jpg","whey-protein-isolada-hidrolizada-evo-napolitano","whey-protein-isolada-hidrolizada-evo-napolitano.html","","Sem atualizações de leiaute","Bloco depois da Coluna de Informação","","",""," ","Utilizar configuração","Utilizar configuração","Não","","","","219.9000","","1.0000","219.9000","Desabilitado","Não","Catálogo, Busca","Nenhum","","","Baunilha","0","0","0","<h5>WHEY ISOLADO EVO</h5>
<P>Whey Protein EVO é uma combinação incrível de whey protein concentrado e isolado, que foi elaborada para que atletas se beneficiem de uma perfeita associação entre sabor, valor, conveniência e misturabilidade, garantindo alta qualidade.</P><br>

<p>WHEY ISOLADO EVO, é uma excelente fonte de aminoácidos de cadeia ramificada, BCAA (Isoleucina, Leucina e Valina), e contém várias frações proteicas (peptídeos): Beta-lactoglobulina, Alfa-lactalbumina, Imunoglobulinas, Glicomacropeptídeos, Lactoferrina, Lactoperoxidase, Peptona, Albumina do Soro Bovino e L-Glutamina.</p>","WHEY ISOLADA HIDROLIZADA EVO, é um alimento proteico produzido a partir das proteínas isoladas e parcialmente hidrolisadas do soro do leite não desnaturado, WPI. O seu processo de fabricação proporciona alta digestibilidade e rápida absorção pelo organismo.","Whey Protein Isolada Hidrolizada 1kg EVO-Napolitano","","","<h4>POR QUE COMPRAR?</h4>
<br>
<h6>Confira algumas das propriedades do whey protein isolado:</h6>
<ul>
  <li style=""list-style-type: square;"">Aumenta a síntese de proteínas;</li>
  <li style=""list-style-type: square;"">Estimula a queima de gorduras;</li>
  <li style=""list-style-type: square;"">Fortalece o sistema imunológico;</li>
  <li style=""list-style-type: square;"">Diminui os níveis de LDL (colesterol ruim);</li>
  <li style=""list-style-type: square;"">Melhora a sensibilidade à insulina;</li>
  <li style=""list-style-type: square;"">Aumenta a saciedade;</li>
  <li style=""list-style-type: square;"">Diminui os efeitos do cortisol (hormônio que pode causar catabolismo);</li>
  <li style=""list-style-type: square;"">Estimula a produção de glutationa (um poderoso antioxidante).</li>
</ul>

<p>Recentes pesquisas sugerem ainda que o whey protein auxilia na prevenção de alguns tipos de câncer, principalmente o de mama.</p>
<ul>
  <li style=""list-style-type: square;"">14,5g BCAA;</li>
  <li style=""list-style-type: square;"">10,8g Glutamina ;</li>
</ul>","<h4>Tabela Nutricional</h4>
<p>Porção Diária de 62 g ou 2 dosadores</p>
<div class=""table-responsive"">
  <table class=""table"">
    <thead>
      <tr>
        <th>Quantidade porção</th>
        <th>Água</th>
        <th>%VD (*)</th>
      </tr>
    </thead>
    <tbody>
      <tr>
        <td>VALOR ENERGÉTICO</td>
        <td>228 Kcal = 957 KJ</td>
        <td>11</td>
      </tr>
      <tr>
        <td>CARBOIDRATOS</td>
        <td>1 g</td>
        <td>1</td>
      </tr>
      <tr>
        <td>PROTEÍNAS</td>
        <td>57 g</td>
        <td>1</td>
      </tr>
      <tr>
        <td>GORDURAS TOTAIS</td>
        <td>0 g</td>
        <td>0</td>
      </tr>
      <tr>
        <td>SÓDIO</td>
        <td>113 mg</td>
        <td>5</td>
      </tr>
    </tbody>
  </table>
</div>
<div class=""table-responsive"">
  <table class=""table"">
    <thead>
      <tr>
        <th colspan=""3"" class=""text-center"">VITAMINAS E MINERAIS</th>
      </tr>
    </thead>
    <tbody>
      <tr>
        <td>FERRO</td>
        <td>7 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>ZINCO</td>
        <td>3,5 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>IODO</td>
        <td>65 mcg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>COBRE</td>
        <td>449 mcg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>SELENIO</td>
        <td>17 mcg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>MOLIBOENIO</td>
        <td>22 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>CROMO</td>
        <td>17 mcg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>MANGANES</td>
        <td>1,2 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>VITAMINA A</td>
        <td>300 mcg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>VITAMINA D</td>
        <td>2,5 mcg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>VITAMINA C</td>
        <td>22 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>VITAMINA E</td>
        <td>5 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>TIAMINA</td>
        <td>0,60 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>RIBOFLAVINA</td>
        <td>0,65 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>NIACINA</td>
        <td>8,0 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>VITAMINA B6</td>
        <td>0,65 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>ÁCIDO FÓLICO</td>
        <td>1625,00 mg</td>
      </tr>
      <tr>
        <td>VALINA</td>
        <td>120 mcg</td>
        <td>50</td>
      </tr>
      <tr>
        <td>ISOLEUCINA</td>
        <td>3249 mg</td>
        <td>50</td>
      </tr>
      <tr>
        <td>LEUCINA</td>
        <td>7865 mg</td>
        <td>--</td>
      </tr>
      <tr>
        <td>VALINA</td>
        <td>3363 mg</td>
        <td>--</td>
      </tr>
    </tbody>
  </table>
</div>
<div class=""table-responsive"">
  <table class=""table"">
    <thead>
      <tr>
        <th colspan=""3"" class=""text-center"">AMINOGRAMA POR 100 g</th>
      </tr>
    </thead>
    <tbody>
      <tr>
        <td colspan=""2"">ÁCIDO ASPÁRTICO</td>
        <td>9,51 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">TREOMINA</td>
        <td>6,44 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">SERINA</td>
        <td>4,72 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">ÁCIDO GLUTÂNICO</td>
        <td>15,22 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">PROLINA</td>
        <td>5,04 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">GLICINA</td>
        <td>1,66 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">ALANINA</td>
        <td>4,26 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">CISTINA</td>
        <td>2,13 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">VALINA</td>
        <td>5,09 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">METIONINA</td>
        <td>1,61 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">ISOLEUCINA</td>
        <td>5,03 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">LEUCINA</td>
        <td>9,35 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">TIROSINA</td>
        <td>2,70 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">FENILALANINA</td>
        <td>2,37 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">HISTIDINA</td>
        <td>1,61 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">LISINA</td>
        <td>8,10 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">ARGININA</td>
        <td>2,39 g</td>
      </tr>
      <tr>
        <td colspan=""2"">TRIPTÓFANO</td>
        <td>1,24 g</td>
      </tr>
    </tbody>
  </table>
<h4>Ingredientes</h4>
<p>Proteína Isolada e Hidrolizada do soro do leite. Aroma idêntico ao natural de BAUNILHA, MORANGO, CHOCOLATE, NAPOLITANO E/OU LEITE EM PÓ (ORIGINAL). Adoçado com Stévia, Taumatina e SÓ</p>
<br>
</div>
<h4>Como Utilizar</h4>
<p>Dissolva 30g (duas colheres medidas) em aproximadamente 300ml de água ou suco de sua preferência.</p>
<br>
<p>Beba antes das refeições ou em situações prévias ou posteriores à atividade física. Não adicionar a alimentos aquecidos.</p><br>
<p>ALÉRGICOS: CONTÉM DERIVADOS DO LEITE E SOJA.</p><br>
<h4>Armazenamento</h4>
<p>Conservar este produto bem fechado, ao abrigo de luz e calor, em local seco e fresco, livres de odores e em sua embalagem original. Consumir em até 90 dias após aberta a embalagem.</p>
<br>
<p><em>ADVERTÊNCIA: ESTE PRODUTO NÃO É UM MEDICAMENTO. NÃO EXCEDER A RECOMENDAÇÃO DIÁRIA DE CONSUMO INDICADA NA EMBALAGEM MANTENHA FORA DO ALCANCE DE CRIANÇAS. ESTE PRODUTO NÃO DEVE SER CONSUMIDO POR GESTANTES, LACTANTES E CRIANÇAS.</em></p>
","","","","","","","98.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Whey Protein Isolada Hidrolizada 1kg EVO- Napolitano","0","simple","","","","","","","","","","Não","",""
"admin","","","","","Whey Protein Isolada Hidrolizada 1kg EVO- Napolitano","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/1/0/10_verso.jpg","","2","0","","","","",""
"admin","","","","","Whey Protein Isolada Hidrolizada 1kg EVO- Napolitano","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/s/isowhey_napolitano_1.0_900g_2_1.jpg","","3","0","","","","",""
"admin","base","Default","simple","10,13,30","351688327","0","Good Nigth 90 caps (triptofano 500mg) EVO","Good Nigth 90 caps ( triptofano 500mg )","","/0/9/09_frente.jpg","/0/9/09_frente.jpg","/0/9/09_frente.jpg","good-nigth-90-caps-triptofano-500mg-evo","good-nigth-90-caps-triptofano-500mg-evo.html","","Sem atualizações de leiaute","Bloco depois da Coluna de Informação","","",""," ","Utilizar configuração","Utilizar configuração","Não","","","","109.9000","","1.0000","109.9000","Habilitado","Não","Catálogo, Busca","Nenhum","","","","0","0","0","GOOD NIGHT EVO - L-triptofano
Naturalmente encontrado em proteínas animais e vegetais, l-triptofano é um aminoácido essencial porque nosso corpo não consegue produzi-lo. É importante para o desenvolvi- mento e funcionamento de muitos órgãos no corpo. Depois da absorção do l-triptofano dos alimentos, nosso corpo o converte para 5-HTP (5-hidroxitriptofano) e em seguida para serotonina, melatonina e vitamina B6. Serotonina é um hormônio que transmite sinais entre as células nervosas, também diminui a dilatação dos vasos sanguíneos. Mudanças nos níveis de serotonina em nosso cérebro podem alterar o humor. Melatonina é importante para sono e vitamina B6 é essencial para o metabolismo energético.
Saiba mais sobre o complexo b e seus benefícios.
Sendo um aminoácido essencial, ele é importante para diversas propostas, como balanço de nitrogênio em adultos. Também cria niacina (vitamina b3), que é essencial para desenvolvi- mento do neurotransmissor serotonina. Há dois tipos: L-triptofano e D-triptofano. A única diferença entre ambos é orientação de sua molécula.","Good Nigth 90 caps ( triptofano 500mg )","GOOD NIGHT EVO - L-triptofano
Naturalmente encontrado em proteínas animais e vegetais, l-triptofano é um aminoácido essencial porque nosso corpo não consegue produzi-lo. É importante para o desenvolvi- mento e funcionamento de muitos órgãos no","","","  ","","","","","","","","369.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Good Nigth 90 caps (triptofano 500mg) EVO","0","simple","","","","","","","","","","Não","",""
"admin","","","","","351688327","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/0/9/09_verso.jpg","","2","0","","","","",""
"admin","","","","","351688327","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/g/o/good_night.jpg","","3","0","","","","",""
"admin","base","Default","simple","10,24","351688287","0","Pure Omega 3 -  60 Caps Liq EVO","Pure Omega 3 -  60 Caps Liq","","/o/m/omega_frente.jpeg","/o/m/omega_frente.jpeg","/o/m/omega_frente.jpeg","pure-omega-3-60-caps-liq-pure-omega-3-60-caps-liq","pure-omega-3-60-caps-liq-pure-omega-3-60-caps-liq.html","","Sem atualizações de leiaute","Bloco depois da Coluna de Informação","","",""," ","Utilizar configuração","Utilizar configuração","Não","","","","99.9000","","1.0000","99.9000","Habilitado","Não","Catálogo, Busca","Nenhum","","","","0","0","0","Pure Ômega 3 tg

O ômega-3 é amplamente estudado pela ciência. Seu consumo auxilia na manutenção de níveis saudáveis de triglicerídeos desde que associado a uma alimentação equilibrada e hábitos de vida saudáveis.

Mas, para que possa levar somente benefícios ao organismo, sua concentração e pureza são essenciais. O Pure Ômega 3 Evolution é obtido por processo patenteado de destilação molecular, que oferece alta concentração de EPA e DHA e padrões de pureza extremamente rígidos em relação aos metais pesados e demais contaminantes como PCBs, mercúrio e dioxinas. ","Pure Omega 3 -  60 Caps Liq","","","","O óleo de peixe é o 3º suplemento mais consumido pelos brasileiros, atrás apenas dos polivitamínicos e dos repositores de cálcio.

A suplementação de ômega-3 tem aumentado significativamente na última década. São inúmeros os estudos científicos que comprovam sua importância para os mais diversos fins.


Como escolher

o melhor Ômega-3?

Observe que o melhor ômega-3 é aquele com altas concentrações de EPA e DHA por cápsula, seja ela de 750 mg . Fique atento também à procedência da matéria-prima através das certificações que atestam sua pureza. 

Afinal, se algo será direcionado para nutrir o seu corpo, não deve conter substâncias prejudiciais.

• Alta concentração
• Pureza
• Absorção


Certificação IFOS

O International Fish Oil Standards Program (IFOS) é referência mundial no controle de qualidade de suplementos de óleo de peixe ricos em ômega-3. Rígidos critérios avaliam a concentração de EPA e DHA e índices de acidez, oxidação, metais pesados e compostos orgânicos altamente tóxicos como dioxinas, PCBs e furanos.Pure Ômega 3  é certificado com a pontuação máxima de 5 estrelas.

","","","","","","","","225.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Pure Omega 3 -  60 Caps Liq EVO","0","simple","","","","","","","","","","Não","",""
"admin","","","","","351688287","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/o/m/omega_verso.jpeg","","2","0","","","","",""
"admin","","","","","351688287","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/o/m/omega3.jpg","","3","0","","","","",""
"admin","base","Default","simple","11,23","351688062","0","Whey Protein Isolada Hidrolisada 2,4kg EVO- Chocolate","ISO HIDRO WHEY EVO-Baunilha","WHEY ISOLADO EVO, é um alimento proteico produzido a partir das proteínas isoladas e parcialmente hidrolisadas do soro do leite não desnaturado, WPI. O seu processo de fabricação proporciona alta digestibilidade e rápida absorção pelo organismo.","/0/7/07_frente.jpg","/0/7/07_frente.jpg","/0/7/07_frente.jpg","whey-protein-isolada-hidrolisada-2-4-evo-chocolate","whey-protein-isolada-hidrolisada-2-4-evo-chocolate.html","","Sem atualizações de leiaute","Bloco depois da Coluna de Informação","","",""," ","Utilizar configuração","Utilizar configuração","Não","/p/r/produtobannersprancheta-14_7.png","","","469.9000","","2.4000","469.9000","Habilitado","Não","Catálogo, Busca","Nenhum","","","Baunilha","0","0","0","<h5>WHEY ISOLADO EVO</h5>
<P>Whey Protein EVO é uma combinação incrível de whey protein concentrado e isolado, que foi elaborada para que atletas se beneficiem de uma perfeita associação entre sabor, valor, conveniência e misturabilidade, garantindo alta qualidade.</P><br>

<p>WHEY ISOLADO EVO, é uma excelente fonte de aminoácidos de cadeia ramificada, BCAA (Isoleucina, Leucina e Valina), e contém várias frações proteicas (peptídeos): Beta-lactoglobulina, Alfa-lactalbumina, Imunoglobulinas, Glicomacropeptídeos, Lactoferrina, Lactoperoxidase, Peptona, Albumina do Soro Bovino e L-Glutamina.</p>","WHEY ISOLADA HIDROLISADA EVO, é um alimento proteico produzido a partir das proteínas isoladas e parcialmente hidrolisadas do soro do leite não desnaturado, WPI. O seu processo de fabricação proporciona alta digestibilidade e rápida absorção pelo organismo.","Whey Protein Isolada Hidrolizada 1kg EVO-Baunilha","","","<h4>POR QUE COMPRAR?</h4>
<br>
<h6>Confira algumas das propriedades do whey protein isolado:</h6>
<ul>
  <li style=""list-style-type: square;"">Aumenta a síntese de proteínas;</li>
  <li style=""list-style-type: square;"">Estimula a queima de gorduras;</li>
  <li style=""list-style-type: square;"">Fortalece o sistema imunológico;</li>
  <li style=""list-style-type: square;"">Diminui os níveis de LDL (colesterol ruim);</li>
  <li style=""list-style-type: square;"">Melhora a sensibilidade à insulina;</li>
  <li style=""list-style-type: square;"">Aumenta a saciedade;</li>
  <li style=""list-style-type: square;"">Diminui os efeitos do cortisol (hormônio que pode causar catabolismo);</li>
  <li style=""list-style-type: square;"">Estimula a produção de glutationa (um poderoso antioxidante).</li>
</ul>

<p>Recentes pesquisas sugerem ainda que o whey protein auxilia na prevenção de alguns tipos de câncer, principalmente o de mama.</p>
<ul>
  <li style=""list-style-type: square;"">14,5g BCAA;</li>
  <li style=""list-style-type: square;"">10,8g Glutamina ;</li>
</ul>","<h4>Tabela Nutricional</h4>
<p>Porção Diária de 62 g ou 2 dosadores</p>
<div class=""table-responsive"">
  <table class=""table"">
    <thead>
      <tr>
        <th>Quantidade porção</th>
        <th>Água</th>
        <th>%VD (*)</th>
      </tr>
    </thead>
    <tbody>
      <tr>
        <td>VALOR ENERGÉTICO</td>
        <td>228 Kcal = 957 KJ</td>
        <td>11</td>
      </tr>
      <tr>
        <td>CARBOIDRATOS</td>
        <td>1 g</td>
        <td>1</td>
      </tr>
      <tr>
        <td>PROTEÍNAS</td>
        <td>57 g</td>
        <td>1</td>
      </tr>
      <tr>
        <td>GORDURAS TOTAIS</td>
        <td>0 g</td>
        <td>0</td>
      </tr>
      <tr>
        <td>SÓDIO</td>
        <td>113 mg</td>
        <td>5</td>
      </tr>
    </tbody>
  </table>
</div>
<div class=""table-responsive"">
  <table class=""table"">
    <thead>
      <tr>
        <th colspan=""3"" class=""text-center"">VITAMINAS E MINERAIS</th>
      </tr>
    </thead>
    <tbody>
      <tr>
        <td>FERRO</td>
        <td>7 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>ZINCO</td>
        <td>3,5 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>IODO</td>
        <td>65 mcg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>COBRE</td>
        <td>449 mcg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>SELENIO</td>
        <td>17 mcg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>MOLIBOENIO</td>
        <td>22 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>CROMO</td>
        <td>17 mcg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>MANGANES</td>
        <td>1,2 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>VITAMINA A</td>
        <td>300 mcg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>VITAMINA D</td>
        <td>2,5 mcg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>VITAMINA C</td>
        <td>22 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>VITAMINA E</td>
        <td>5 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>TIAMINA</td>
        <td>0,60 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>RIBOFLAVINA</td>
        <td>0,65 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>NIACINA</td>
        <td>8,0 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>VITAMINA B6</td>
        <td>0,65 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>ÁCIDO FÓLICO</td>
        <td>1625,00 mg</td>
      </tr>
      <tr>
        <td>VALINA</td>
        <td>120 mcg</td>
        <td>50</td>
      </tr>
      <tr>
        <td>ISOLEUCINA</td>
        <td>3249 mg</td>
        <td>50</td>
      </tr>
      <tr>
        <td>LEUCINA</td>
        <td>7865 mg</td>
        <td>--</td>
      </tr>
      <tr>
        <td>VALINA</td>
        <td>3363 mg</td>
        <td>--</td>
      </tr>
    </tbody>
  </table>
</div>
<div class=""table-responsive"">
  <table class=""table"">
    <thead>
      <tr>
        <th colspan=""3"" class=""text-center"">AMINOGRAMA POR 100 g</th>
      </tr>
    </thead>
    <tbody>
      <tr>
        <td colspan=""2"">ÁCIDO ASPÁRTICO</td>
        <td>9,51 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">TREOMINA</td>
        <td>6,44 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">SERINA</td>
        <td>4,72 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">ÁCIDO GLUTÂNICO</td>
        <td>15,22 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">PROLINA</td>
        <td>5,04 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">GLICINA</td>
        <td>1,66 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">ALANINA</td>
        <td>4,26 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">CISTINA</td>
        <td>2,13 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">VALINA</td>
        <td>5,09 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">METIONINA</td>
        <td>1,61 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">ISOLEUCINA</td>
        <td>5,03 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">LEUCINA</td>
        <td>9,35 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">TIROSINA</td>
        <td>2,70 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">FENILALANINA</td>
        <td>2,37 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">HISTIDINA</td>
        <td>1,61 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">LISINA</td>
        <td>8,10 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">ARGININA</td>
        <td>2,39 g</td>
      </tr>
      <tr>
        <td colspan=""2"">TRIPTÓFANO</td>
        <td>1,24 g</td>
      </tr>
    </tbody>
  </table>
<h4>Ingredientes</h4>
<p>Proteína Isolada e Hidrolisada do soro do leite. Aroma idêntico ao natural de BAUNILHA, MORANGO, CHOCOLATE, NAPOLITANO E/OU LEITE EM PÓ (ORIGINAL). Adoçado com Stévia, Taumatina e SÓ</p>
<br>
</div>
<h4>Como Utilizar</h4>
<p>Dissolva 30g (duas colheres medidas) em aproximadamente 300ml de água ou suco de sua preferência.</p>
<br>
<p>Beba antes das refeições ou em situações prévias ou posteriores à atividade física. Não adicionar a alimentos aquecidos.</p><br>
<p>ALÉRGICOS: CONTÉM DERIVADOS DO LEITE E SOJA.</p><br>
<h4>Armazenamento</h4>
<p>Conservar este produto bem fechado, ao abrigo de luz e calor, em local seco e fresco, livres de odores e em sua embalagem original. Consumir em até 90 dias após aberta a embalagem.</p>
<br>
<p><em>ADVERTÊNCIA: ESTE PRODUTO NÃO É UM MEDICAMENTO. NÃO EXCEDER A RECOMENDAÇÃO DIÁRIA DE CONSUMO INDICADA NA EMBALAGEM MANTENHA FORA DO ALCANCE DE CRIANÇAS. ESTE PRODUTO NÃO DEVE SER CONSUMIDO POR GESTANTES, LACTANTES E CRIANÇAS.</em></p>
","","","","","","","19.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Whey Protein Isolada Hidrolisada 2,4kg EVO- Chocolate","0","simple","","","","","","","","","","Não","",""
